"lon","lat"
-4.04355297666926,56.7489561507416
-3.21037883512545,55.5098766581893
-2.04393503696412,54.3989778027976
-1.2663058381899,53.1598983102452
-1.32185078095948,51.7926381805323
-2.71047435019917,50.9808274785153
-0.0443170972589797,51.2371887528364
0.733312101515244,52.3480876082282
-3.04374400681669,52.4335413663352
